New Run at  07/14/2017 15:34:38
, Time, RandomReward; N_LinUCBReward; 
data,1296514800000,42;6950;169
data,1296514800000,42;9476;170
data,1296514800000,42;6533;171
data,1296514800000,42;9476;172
data,1296514800000,42;4483;173
data,1296514800000,42;1711;173
data,1296514800000,42;9187;173
data,1296514800000,42;10646;173
data,1296514800000,42;1525;174
data,1296514800000,42;1971;175
data,1296514800000,42;10515;176
data,1296514800000,43;5052;176
data,1296514800000,43;1866;176
data,1296514800000,43;9534;176
data,1296514800000,43;1166;177
data,1296514800000,43;9476;178
data,1296514800000,43;5251;178
data,1296514800000,43;6149;178
data,1296514800000,43;8942;178
data,1296514800000,43;3111;178
data,1296514800000,43;6650;178
data,1296514800000,43;6533;179
data,1296514800000,43;7079;179
data,1296514800000,43;1166;180
data,1296514800000,43;10148;180
data,1296514800000,43;1525;181
data,1296514800000,43;1525;182
data,1296514800000,43;1274;183
data,1296514800000,43;6950;184
data,1296514800000,43;5922;184
data,1298934000000,43;9476;185
data,1298934000000,43;9575;185
data,1298934000000,43;9476;186
data,1298934000000,44;3307;186
data,1298934000000,44;4503;187
data,1298934000000,44;1525;188
data,1298934000000,44;4339;188
data,1298934000000,44;2818;189
data,1298934000000,44;8942;189
data,1298934000000,44;5415;189
data,1298934000000,44;3193;189
data,1298934000000,44;9476;190
data,1298934000000,44;1525;191
data,1298934000000,44;4503;192
data,1298934000000,44;1525;193
data,1298934000000,45;1274;194
data,1298934000000,45;6750;195
data,1298934000000,45;4503;196
data,1298934000000,45;9476;197
data,1298934000000,45;5369;197
data,1298934000000,45;4503;198
data,1298934000000,45;6750;199
data,1298934000000,45;1525;200
data,1298934000000,45;1971;201
data,1298934000000,45;4503;202
data,1298934000000,45;1946;202
data,1298934000000,45;1973;202
data,1298934000000,45;10835;202
data,1298934000000,45;9476;203
data,1298934000000,45;6533;204
data,1298934000000,45;9476;205
data,1298934000000,45;4896;205
data,1298934000000,45;9809;205
data,1298934000000,45;2937;205
data,1298934000000,45;6304;205
data,1298934000000,45;10758;206
data,1298934000000,45;4503;207
data,1298934000000,45;9476;208
data,1298934000000,45;3848;208
data,1298934000000,45;1274;209
data,1298934000000,45;1274;210
data,1298934000000,45;3966;210
data,1298934000000,45;7151;211
data,1298934000000,45;4503;212
data,1298934000000,45;10758;213
data,1298934000000,45;1525;214
data,1298934000000,45;1525;215
data,1298934000000,45;10583;216
data,1298934000000,45;9476;217
data,1298934000000,45;1971;218
data,1298934000000,45;5314;219
data,1298934000000,45;4176;219
data,1304596429856,45;1124;219
data,1304596429049,45;2483;219
data,1304596429840,45;3061;219
data,1304596429340,45;8706;220
data,1304596429357,45;2459;221
data,1304596429273,45;5838;221
data,1304596429090,45;8173;222
data,1304596429027,45;3654;223
data,1304596429182,45;2961;223
data,1304596429124,45;3604;223
data,1304596429232,46;2909;223
data,1304596429074,46;4407;223
data,1304596429107,46;5551;223
data,1304596432786,46;2459;224
data,1304596432553,46;8104;224
data,1304596432678,46;8463;224
data,1304596432586,46;5297;224
data,1304596432770,46;8706;225
data,1304596432803,46;2726;225
data,1304596432645,46;1201;226
data,1304596432537,46;610;227
data,1304596432517,46;3654;228
data,1304596432720,46;7950;229
data,1304596433427,46;8173;230
data,1304596433585,46;10758;231
data,1304596433519,46;10988;231
data,1304596433535,47;1525;232
data,1304596433444,47;3428;232
data,1304596433477,47;6950;233
data,1304596433552,47;7950;234
data,1304596433461,47;6750;235
data,1304596433410,47;3654;236
data,1304596433569,47;7151;237
data,1304596433610,47;9476;238
data,1304596433502,47;4503;239
data,1304596433627,47;8973;239
data,1304596435600,47;116;239
data,1304596435733,48;11032;239
data,1304596435617,48;11037;239
data,1304596435533,48;3338;239
data,1304596435658,48;7950;240
data,1304596435708,48;8706;241
data,1304596435492,48;610;242
data,1304596436275,48;2274;242
data,1304596437731,48;6160;242
data,1304596437839,48;5369;242
data,1304596437806,48;6950;243
data,1304596437709,48;3654;244
data,1304596437773,48;5925;244
data,1304596437914,48;2341;244
data,1304596437823,48;4279;245
data,1304596438039,48;7950;246
data,1304596438097,48;2459;247
data,1304596438988,48;3654;248
data,1304596439121,48;8706;249
data,1304596439063,48;7950;250
data,1304596439030,48;7852;250
data,1304596439706,48;7950;251
data,1304596439046,48;6018;251
data,1304596439154,48;3191;251
data,1304596440312,48;3654;252
data,1304596440328,48;7950;253
data,1304596441769,48;8706;254
data,1304596441785,48;11108;254
data,1304596441752,48;7927;254
data,1304596443491,48;4503;255
data,1304596443467,48;6750;256
data,1304596443433,48;7950;257
data,1304596443398,48;3654;258
data,1304596443450,48;7714;258
data,1304596443416,48;6449;258
data,1304596443508,48;2459;259
data,1304596444469,48;5315;259
data,1304596444499,48;823;259
data,1304596444482,48;5314;260
data,1304596445832,48;9476;261
data,1304596445848,48;8706;262
data,1304596445790,48;5003;262
data,1304596447147,48;4483;263
data,1304596447130,48;3654;264
data,1304596447971,48;8173;265
data,1304596447107,48;4279;266
data,1304596447938,48;10835;266
data,1304596447197,48;7950;267
data,1304596447954,48;4483;268
data,1304596447988,48;1971;269
data,1304596447288,48;2459;270
data,1304596447164,48;5314;271
data,1304596448138,48;8706;272
data,1304596448046,48;2051;272
data,1304596448154,48;9428;272
data,1304596448096,48;10492;272
data,1304596448063,48;4503;273
data,1304596448121,48;10758;274
data,1304596448029,48;6750;275
data,1304596448079,48;779;275
data,1304596448712,48;610;276
data,1304596448013,48;1274;277
data,1304596449570,48;4483;278
data,1304596449669,48;2459;279
data,1304596449636,48;8706;280
data,1304596450735,48;509;280
data,1304596450723,48;4483;281
data,1304596450851,48;98;281
data,1304596450835,48;9476;282
data,1304596450793,48;69;282
data,1304596450244,48;4503;283
data,1304596450818,48;1166;284
data,1304596450190,48;1525;285
data,1304596450210,48;9476;286
data,1304596451393,48;2274;286
data,1304596453865,48;1971;287
data,1304596453832,48;8173;288
data,1304596453940,48;7008;288
data,1304596453973,48;5314;289
data,1304596453898,48;6013;289
data,1304596453815,48;6899;289
data,1304596453956,48;4279;290
data,1304596454023,48;7950;291
data,1304596454006,49;5214;291
data,1304596454065,49;2642;291
data,1304596455056,49;8173;292
data,1304596455088,49;7950;293
data,1304596455030,49;5314;294
data,1304596455014,49;10515;295
data,1304596455986,49;3654;296
data,1304596455072,49;7923;297
data,1304596455163,49;1933;297
data,1304596456096,49;11010;297
data,1304596456112,49;2459;298
data,1304596456021,49;11010;298
data,1304596456079,49;8706;299
data,1304596458131,49;3654;300
data,1304596458194,49;509;300
data,1304596458378,49;5314;301
data,1304596458393,49;7950;302
data,1304596458486,49;8706;303
data,1304596459127,49;7950;304
data,1304596459192,49;8706;305
data,1304596459079,49;3654;306
data,1304596459101,49;8304;306
data,1304596459209,49;2459;307
data,1304596459176,49;8334;307
data,1304596460233,49;6121;307
data,1304596460325,49;9742;307
data,1304596460341,49;1567;307
data,1304596460217,49;6950;308
data,1304596460266,49;4279;309
data,1304596460283,49;5314;310
data,1304596460400,49;5653;310
data,1304596460125,49;10515;311
data,1304596460175,50;2111;311
data,1304596461199,50;8973;311
data,1304596461090,50;9763;311
data,1304596461215,50;8099;311
data,1304596461057,50;4483;312
data,1304596461182,50;9476;313
data,1304596461041,50;3654;314
data,1304596461787,50;7950;315
data,1304596461074,50;10515;316
data,1304596462417,50;3654;317
data,1304596462581,50;2459;318
data,1304596462547,50;8706;319
data,1304596462481,50;7950;320
data,1304596463257,50;10548;320
data,1304596463289,50;2459;321
data,1304596463272,50;6950;322
data,1304596463231,50;2599;322
data,1304596463164,50;1117;322
data,1304596463198,50;7950;323
data,1304596463142,50;3654;324
data,1304596464697,50;1971;325
data,1304596465653,50;4503;326
data,1304596465575,50;3654;327
data,1304596467368,50;1525;328
data,1304596467476,50;7258;328
data,1304596467385,50;2462;328
data,1304596467460,50;10837;328
data,1304596467351,50;5314;329
data,1304596468367,50;9525;329
data,1304596468307,50;10515;330
data,1304596468384,50;2674;330
data,1304596471272,50;4503;331
data,1304596471197,50;3654;332
data,1304596471214,50;7950;333
data,1304596471289,50;2459;334
data,1304596471231,50;9476;335
data,1304596471257,50;5330;335
data,1304596472879,50;7950;336
data,1304596472813,50;3654;337
data,1304596472970,50;8706;338
data,1304596472912,50;11400;338
data,1304596473004,50;2459;339
data,1304596474266,50;2986;339
data,1304596474361,50;2459;340
data,1304596475325,50;3654;341
data,1304596475451,50;8706;342
data,1304596475484,50;2459;343
data,1304596475368,50;7950;344
data,1304596476492,50;1166;345
data,1304596476575,50;8706;346
data,1304596476425,50;7595;346
data,1304596476360,50;11424;346
data,1304596476316,50;3654;347
data,1304596476408,50;6750;348
data,1304596476460,50;11433;348
data,1304596476392,50;1274;349
data,1304596477940,50;8527;349
data,1304596479796,50;8323;349
data,1304596479763,50;4503;350
data,1304596479672,50;610;351
data,1304596479846,50;8175;351
data,1304596479863,51;5314;352
data,1304596479946,51;11452;352
data,1304596481296,51;2459;353
data,1304596481812,51;4800;353
data,1304596481163,51;4279;354
data,1304596481279,51;8706;355
data,1304596481793,51;3654;356
data,1304596481845,51;8706;357
data,1304596481862,51;4176;357
data,1304596481096,51;6722;357
data,1304596481829,51;1739;357
data,1304596481881,51;2459;358
data,1304596481196,51;7950;359
data,1304684820052,51;9476;360
data,1304684823336,51;1525;361
data,1304684825033,51;1525;362
data,1304684832136,51;9476;363
data,1304684832130,51;1525;364
data,1304684835572,51;11484;364
data,1304684836426,51;9476;365
data,1304684840730,51;1525;366
data,1304684842638,51;9476;367
data,1162335600000,51;8142;367
data,1162335600000,51;5683;368
data,1162335600000,51;10991;368
data,1162335600000,51;6567;368
data,1162335600000,51;10546;368
data,1162335600000,51;5371;369
data,1162335600000,51;3538;370
data,1162335600000,51;1449;371
data,1162335600000,51;3592;371
data,1162335600000,51;6150;371
data,1164927600000,52;5912;372
data,1164927600000,52;2414;372
data,1164927600000,52;7208;372
data,1164927600000,52;5195;372
data,1170284400000,52;5568;372
data,1172703600000,52;9167;373
data,1177970400000,52;6821;373
data,1183240800000,52;3391;373
data,1207000800000,52;3203;373
data,1207000800000,52;1564;374
data,1217541600000,52;1184;374
data,1217541600000,52;5808;374
data,1254348000000,53;11286;374
data,1257030000000,53;7835;374
data,1257030000000,53;1584;374
data,1257030000000,53;5466;374
data,1257030000000,53;2133;374
data,1257030000000,53;11318;374
data,1257030000000,53;1853;374
data,1257030000000,53;10547;374
data,1267398000000,53;9572;374
data,1275343200000,53;3324;374
data,1304596493158,53;3654;374
data,1285884000000,53;1410;374
data,1285884000000,53;11560;374
data,1285884000000,53;4114;374
data,1285884000000,53;10971;374
data,1285884000000,53;11567;374
data,1293836400000,53;4637;375
data,1293836400000,53;9735;376
data,1293836400000,53;5361;377
data,1293836400000,53;5629;378
data,1293836400000,53;3052;378
data,1293836400000,53;9869;379
data,1293836400000,53;1697;380
data,1293836400000,53;10197;381
data,1293836400000,53;9791;382
data,1293836400000,53;420;383
data,1293836400000,53;9325;383
data,1293836400000,53;2011;383
data,1293836400000,53;8193;384
data,1293836400000,53;6096;385
data,1296514800000,53;6105;385
data,1296514800000,53;8387;386
data,1296514800000,53;3299;386
data,1296514800000,53;10789;386
data,1296514800000,53;11098;386
data,1296514800000,53;8198;386
data,1214863200000,53;8654;386
data,1214863200000,53;3608;386
data,1214863200000,53;11616;386
data,1214863200000,53;5369;386
data,1214863200000,53;2276;386
data,1214863200000,53;10213;386
data,1214863200000,53;2089;386
data,1214863200000,53;2594;386
data,1214863200000,54;8387;386
data,1214863200000,54;1346;387
data,1214863200000,55;7206;387
data,1214863200000,55;7688;387
data,1214863200000,55;8411;387
data,1214863200000,55;2536;387
data,1214863200000,55;1946;387
data,1214863200000,55;2806;387
data,1214863200000,55;9824;387
data,1214863200000,55;2990;387
data,1214863200000,55;11169;387
data,1214863200000,56;6255;387
data,1214863200000,56;1580;387
data,1214863200000,56;5786;387
data,1214863200000,56;4986;387
data,1214863200000,56;8170;387
data,1214863200000,56;3042;387
data,1214863200000,56;10045;387
data,1214863200000,56;2315;387
data,1214863200000,56;7815;388
data,1214863200000,56;5129;388
data,1214863200000,56;6225;388
data,1214863200000,56;9354;388
data,1214863200000,56;1880;388
data,1214863200000,56;2788;388
data,1214863200000,56;7164;388
data,1214863200000,56;4195;388
data,1214863200000,56;5042;388
data,1214863200000,56;11672;388
data,1214863200000,56;5106;388
data,1214863200000,56;10505;388
data,1214863200000,56;5357;388
data,1214863200000,56;8352;388
data,1214863200000,56;4073;388
data,1214863200000,56;11677;388
data,1214863200000,56;8975;388
data,1214863200000,56;2858;388
data,1214863200000,56;904;388
data,1214863200000,56;4360;388
data,1214863200000,56;3604;388
data,1214863200000,56;11549;388
data,1214863200000,56;2823;389
data,1214863200000,56;8636;389
data,1214863200000,56;9562;389
data,1214863200000,56;643;389
data,1214863200000,56;5053;389
data,1149112800000,56;1504;389
data,1149112800000,56;2975;389
data,1149112800000,57;8661;389
data,1149112800000,57;5424;389
data,1149112800000,57;1748;389
data,1180648800000,57;8762;389
data,1180648800000,57;4667;389
data,1209592800000,58;8061;389
data,1209592800000,58;6855;389
data,1209592800000,58;8892;389
data,1209592800000,58;5691;389
data,1209592800000,58;7696;389
data,1209592800000,58;7110;389
data,1209592800000,58;1970;389
data,1209592800000,58;7524;389
data,1209592800000,58;1845;389
data,1209592800000,58;2414;389
data,1209592800000,58;7900;389
data,1209592800000,58;4547;389
data,1209592800000,58;11730;389
data,1209592800000,58;3734;389
data,1209592800000,58;7669;389
data,1209592800000,58;11312;389
data,1209592800000,58;2717;389
data,1209592800000,58;3211;389
data,1209592800000,58;2634;389
data,1209592800000,58;10528;389
data,1209592800000,58;2970;389
data,1209592800000,58;2769;389
data,1209592800000,58;4746;389
data,1209592800000,58;11741;389
data,1209592800000,58;9037;390
data,1209592800000,58;4474;390
data,1209592800000,58;6914;391
data,1209592800000,58;9954;392
data,1209592800000,58;6635;393
data,1209592800000,58;8836;394
data,1209592800000,58;11169;394
data,1209592800000,58;5443;395
data,1209592800000,58;7913;396
data,1209592800000,58;11758;396
data,1209592800000,58;5247;396
data,1209592800000,58;8608;396
data,1209592800000,58;8673;397
data,1209592800000,58;1133;398
data,1209592800000,59;10532;398
data,1212271200000,59;4405;398
data,1212271200000,59;9037;399
data,1212271200000,59;11202;399
data,1212271200000,59;9954;400
data,1212271200000,59;9037;401
data,1212271200000,59;561;402
data,1212271200000,59;9954;403
data,1212271200000,59;2142;403
data,1212271200000,59;4497;403
data,1212271200000,59;9037;404
data,1214863200000,59;11441;405
data,1217541600000,59;1526;406
data,1220220000000,59;11776;406
data,1220220000000,60;6525;407
data,1228086000000,60;9954;408
data,1228086000000,61;9037;409
data,1228086000000,61;2003;409
data,1228086000000,61;9954;410
data,1228086000000,61;1636;410
data,1228086000000,61;9954;411
data,1228086000000,61;9954;412
data,1251756000000,61;9954;413
data,1251756000000,61;9954;414
data,1251756000000,61;9037;415
data,1251756000000,61;3604;415
data,1251756000000,61;9954;416
data,1259622000000,61;936;417
data,1259622000000,61;5912;417
data,1259622000000,61;9954;418
data,1259622000000,61;7893;418
data,1259622000000,61;9954;419
data,1259622000000,61;1279;419
data,1259622000000,61;9037;420
data,1259622000000,61;5169;420
data,1259622000000,61;1058;421
data,1277935200000,61;9954;422
data,1277935200000,61;9954;423
data,1209592800000,61;11364;423
data,1209592800000,62;6336;423
data,1209592800000,62;4000;423
data,1209592800000,62;48;423
data,1209592800000,62;10690;423
data,1209592800000,62;9676;423
data,1209592800000,62;11823;423
data,1212271200000,62;751;423
data,1212271200000,62;2339;423
data,1212271200000,62;10161;423
data,1212271200000,62;6273;423
data,1212271200000,62;3472;423
data,1212271200000,62;11694;423
data,1212271200000,62;9472;423
data,1212271200000,63;8691;423
data,1212271200000,63;2769;423
data,1212271200000,63;420;423
data,1214863200000,63;3687;423
data,1214863200000,63;10834;423
data,1214863200000,63;5654;423
data,1214863200000,63;10789;423
data,1214863200000,63;1319;424
data,1214863200000,63;6081;424
data,1214863200000,63;7447;424
data,1214863200000,63;10535;424
data,1214863200000,63;7555;424
data,1214863200000,63;7860;424
data,1214863200000,63;8195;424
data,1214863200000,63;10239;424
data,1214863200000,63;9465;424
data,1214863200000,63;2522;424
data,1214863200000,63;4788;424
data,1214863200000,63;444;424
