New Run at  07/14/2017 15:39:43
, Time, RandomReward; N_LinUCBReward; 
data,1304596476316,40;2111;322
data,1304596476408,40;5224;323
data,1304596476460,40;10574;323
data,1304596476392,40;245;324
data,1304596477940,40;9370;324
data,1304596479796,40;7188;324
data,1304596479763,40;3127;325
data,1304596479672,40;3275;326
data,1304596479846,40;7002;326
data,1304596479863,40;7197;327
data,1304596479946,40;10602;327
data,1304596481296,40;9653;328
data,1304596481812,40;3466;328
data,1304596481163,40;2855;329
data,1304596481279,40;7430;330
data,1304596481793,40;2111;331
data,1304596481845,40;7430;332
data,1304596481862,40;2731;332
data,1304596481096,40;5192;332
data,1304596481829,40;757;332
data,1304596481881,40;9653;333
data,1304596481196,40;6702;334
data,1304684820052,40;8435;335
data,1304684823336,41;516;336
data,1304684825033,41;516;337
data,1304684832136,41;8435;338
data,1304684832130,41;516;339
data,1304684835572,41;10665;339
data,1304684836426,41;8435;340
data,1304684840730,41;516;341
data,1304684842638,41;8435;342
data,1214863200000,41;10683;342
data,1214863200000,41;2054;342
data,1214863200000,41;10692;342
data,1214863200000,41;5358;342
data,1214863200000,41;1352;342
data,1214863200000,41;10278;342
data,1214863200000,41;1145;342
data,1214863200000,41;5642;342
data,1214863200000,41;7274;342
data,1214863200000,41;323;343
data,1214863200000,41;5792;343
data,1214863200000,41;6369;343
data,1214863200000,41;7302;343
data,1214863200000,41;10737;343
data,1214863200000,41;989;343
data,1214863200000,41;8687;343
data,1214863200000,41;8900;343
data,1214863200000,41;8281;343
data,1214863200000,41;10077;343
data,1214863200000,41;4615;343
data,1214863200000,41;579;343
data,1214863200000,41;4049;343
data,1214863200000,41;3933;343
data,1214863200000,41;6995;343
data,1214863200000,42;10776;343
data,1214863200000,42;10778;343
data,1214863200000,43;1392;343
data,1214863200000,43;6537;344
data,1214863200000,43;9136;344
data,1214863200000,43;4578;344
data,1214863200000,43;8271;344
data,1214863200000,43;916;344
data,1214863200000,43;6381;344
data,1214863200000,43;5735;344
data,1214863200000,43;2751;344
data,1214863200000,43;10799;344
data,1214863200000,43;10804;344
data,1214863200000,44;5781;344
data,1214863200000,44;10811;344
data,1214863200000,44;5169;344
data,1214863200000,44;7225;344
data,1214863200000,44;2613;344
data,1214863200000,44;10822;344
data,1214863200000,44;7777;344
data,1214863200000,44;10735;344
data,1214863200000,44;6705;344
data,1214863200000,44;2953;344
data,1214863200000,44;2049;344
data,1214863200000,44;10840;344
data,1214863200000,44;5047;345
data,1214863200000,44;8801;345
data,1214863200000,44;8550;345
data,1214863200000,44;3791;345
data,1214863200000,45;7456;345
data,1149112800000,45;495;345
data,1149112800000,45;6808;345
data,1149112800000,45;10864;345
data,1149112800000,45;7897;345
data,1149112800000,45;766;345
data,1180648800000,45;7498;345
data,1180648800000,45;3311;345
data,1209592800000,45;6854;345
data,1209592800000,45;5352;345
data,1209592800000,45;7666;345
data,1209592800000,45;3919;345
data,1209592800000,45;6383;345
data,1209592800000,45;5662;345
data,1209592800000,45;1015;345
data,1209592800000,45;6168;345
data,1209592800000,45;876;345
data,1209592800000,45;1692;345
data,1209592800000,45;6644;345
data,1209592800000,45;3175;345
data,1209592800000,45;10930;345
data,1209592800000,45;2207;345
data,1209592800000,45;6344;345
data,1209592800000,45;10338;345
data,1209592800000,45;4663;345
data,1209592800000,45;1588;345
data,1209592800000,45;1635;345
data,1209592800000,45;10430;345
data,1209592800000,45;6162;345
data,1209592800000,45;1733;345
data,1209592800000,45;3405;345
data,1209592800000,45;10965;345
data,1209592800000,45;7854;346
data,1209592800000,46;3093;346
data,1209592800000,46;5427;347
data,1209592800000,46;10857;348
data,1209592800000,46;5086;349
data,1209592800000,46;7593;350
data,1209592800000,46;10077;350
data,1209592800000,46;7390;351
data,1209592800000,47;6659;352
data,1209592800000,47;10993;352
data,1209592800000,47;11000;352
data,1209592800000,47;11005;352
data,1209592800000,47;9937;353
data,1209592800000,47;94;354
data,1209592800000,47;11011;354
data,1212271200000,47;3012;354
data,1212271200000,47;7854;355
data,1212271200000,47;10129;355
data,1212271200000,47;10857;356
data,1212271200000,47;7854;357
data,1212271200000,47;9730;358
data,1212271200000,47;10857;359
data,1212271200000,47;1200;359
data,1212271200000,47;3119;359
data,1212271200000,47;7854;360
data,1214863200000,47;10586;361
data,1217541600000,47;517;362
data,1220220000000,47;11038;362
data,1220220000000,47;4947;363
data,1228086000000,47;10857;364
data,1228086000000,47;7854;365
data,1228086000000,47;1051;365
data,1228086000000,47;10857;366
data,1228086000000,47;641;366
data,1228086000000,47;10857;367
data,1228086000000,47;10857;368
data,1251756000000,47;10857;369
data,1251756000000,47;10857;370
data,1251756000000,47;7854;371
data,1251756000000,47;2049;371
data,1251756000000,47;10857;372
data,1259622000000,48;4595;373
data,1259622000000,48;4202;373
data,1259622000000,48;10857;374
data,1259622000000,48;6637;374
data,1259622000000,48;10857;375
data,1259622000000,48;250;375
data,1259622000000,48;7854;376
data,1259622000000,48;4668;376
data,1259622000000,48;12;377
data,1277935200000,48;10857;378
data,1277935200000,48;10857;379
data,1209592800000,48;10448;379
data,1209592800000,48;4723;379
data,1209592800000,48;2529;379
data,1209592800000,48;4072;379
data,1209592800000,48;9266;379
data,1209592800000,48;8704;379
data,1209592800000,48;11131;379
data,1212271200000,48;2087;379
data,1212271200000,48;9129;379
data,1212271200000,48;11139;379
data,1212271200000,48;4637;379
data,1212271200000,48;1895;379
data,1212271200000,48;10856;379
data,1212271200000,48;8431;379
data,1212271200000,48;7410;379
data,1212271200000,48;1733;379
data,1212271200000,48;3078;379
data,1214863200000,48;2147;379
data,1214863200000,48;9483;379
data,1214863200000,48;3869;379
data,1214863200000,48;9410;379
data,1214863200000,48;294;380
data,1214863200000,48;4402;380
data,1214863200000,48;6080;380
data,1214863200000,48;10805;380
data,1214863200000,48;6206;380
data,1214863200000,48;6591;380
data,1214863200000,48;7026;380
data,1214863200000,48;11178;380
data,1214863200000,48;8422;380
data,1214863200000,48;11062;380
data,1214863200000,48;3452;380
data,1214863200000,48;8274;380
data,1214863200000,48;3687;380
data,1214863200000,48;8332;380
data,1214863200000,49;10885;380
data,1214863200000,49;6863;380
data,1214863200000,49;2399;380
data,1214863200000,49;8462;380
data,1214863200000,49;8519;380
data,1214863200000,49;10867;380
data,1214863200000,49;12;381
data,1214863200000,50;10890;381
data,1214863200000,50;6021;382
data,1214863200000,50;10055;383
data,1214863200000,50;4258;384
data,1214863200000,50;1007;385
data,1214863200000,50;3792;385
data,1214863200000,50;2216;385
data,1214863200000,50;9180;385
data,1214863200000,50;4832;386
data,1214863200000,50;4327;386
data,1214863200000,50;2189;386
data,1214863200000,50;4947;387
data,1214863200000,50;3682;387
data,1214863200000,50;4833;387
data,1214863200000,50;8281;387
data,1214863200000,50;7881;387
data,1214863200000,50;4454;388
data,1214863200000,50;10913;389
data,1214863200000,50;323;390
data,1214863200000,50;7684;390
data,1214863200000,50;7666;391
data,1214863200000,50;1559;391
data,1214863200000,50;243;391
data,1214863200000,51;8524;392
data,1214863200000,51;3618;393
data,1214863200000,51;4371;394
data,1214863200000,51;1018;395
data,1214863200000,51;649;396
data,1214863200000,51;11280;397
data,1214863200000,51;6537;398
data,1214863200000,51;5991;399
data,1214863200000,51;8648;399
data,1214863200000,51;10725;400
data,1214863200000,52;11058;400
data,1214863200000,52;3093;400
data,1214863200000,52;11298;400
data,1214863200000,52;10581;401
data,1214863200000,52;10993;402
data,1214863200000,52;6119;403
data,1214863200000,52;10703;404
data,1214863200000,52;3526;405
data,1214863200000,52;1984;405
data,1214863200000,52;516;406
data,1214863200000,52;245;407
data,1214863200000,52;245;408
data,1214863200000,52;641;409
data,1214863200000,52;10709;409
data,1214863200000,53;3440;409
data,1214863200000,53;11333;410
data,1214863200000,53;5042;411
data,1214863200000,53;6790;412
data,1214863200000,53;1465;412
data,1214863200000,53;7593;413
data,1214863200000,53;417;414
data,1214863200000,53;9525;415
data,1214863200000,53;5409;415
data,1214863200000,53;6079;416
data,1214863200000,53;3479;416
data,1214863200000,53;8512;417
data,1214863200000,53;5106;417
data,1214863200000,53;5895;417
data,1214863200000,53;6659;418
data,1214863200000,53;989;418
data,1214863200000,53;773;419
data,1214863200000,53;11124;419
data,1214863200000,53;1477;419
data,1214863200000,53;10703;420
data,1214863200000,53;2669;420
data,1214863200000,53;4919;421
data,1214863200000,53;7197;422
data,1214863200000,53;7260;422
data,1214863200000,53;10862;422
data,1214863200000,53;4461;422
data,1214863200000,53;11390;423
data,1214863200000,53;10602;423
data,1214863200000,53;7390;423
data,1214863200000,53;7014;424
data,1214863200000,53;6790;425
data,1214863200000,53;2056;425
data,1214863200000,53;1381;425
data,1214863200000,53;8838;425
data,1214863200000,53;10890;425
data,1214863200000,53;7539;426
data,1214863200000,53;10035;427
data,1214863200000,53;1898;427
data,1214863200000,53;5101;427
data,1214863200000,53;11425;428
data,1214863200000,53;5404;429
data,1214863200000,53;11430;429
data,1214863200000,53;10983;429
data,1214863200000,53;11433;430
data,1214863200000,53;4176;430
data,1214863200000,53;6340;430
data,1214863200000,53;9030;430
data,1214863200000,53;3533;431
data,1217541600000,53;11444;431
data,1217541600000,53;3477;431
data,1217541600000,53;7074;431
data,1217541600000,53;992;431
data,1217541600000,53;516;432
data,1217541600000,53;6369;433
data,1217541600000,53;5429;434
data,1217541600000,53;1391;434
data,1217541600000,53;3327;435
data,1217541600000,53;1031;435
data,1217541600000,53;8362;436
data,1217541600000,53;5735;437
data,1217541600000,53;10374;437
data,1217541600000,53;5654;438
data,1217541600000,53;272;438
data,1217541600000,53;3691;439
data,1217541600000,53;11478;439
data,1217541600000,53;7491;440
data,1217541600000,53;7987;440
data,1217541600000,53;6462;441
data,1217541600000,53;7371;441
data,1217541600000,53;11071;442
data,1217541600000,53;4497;442
data,1217541600000,53;11490;443
data,1217541600000,53;9443;444
data,1217541600000,53;4069;444
data,1220220000000,53;2216;444
data,1220220000000,53;9842;444
data,1220220000000,53;5213;444
data,1220220000000,53;1595;445
data,1220220000000,53;6412;446
data,1220220000000,53;7397;446
data,1220220000000,53;11510;447
data,1220220000000,53;2318;448
data,1220220000000,53;10225;448
data,1220220000000,53;7200;448
data,1220220000000,53;2238;448
data,1220220000000,53;11518;449
data,1220220000000,53;2359;450
data,1220220000000,53;8350;451
data,1220220000000,53;7328;452
data,1220220000000,53;478;453
data,1220220000000,53;3881;454
data,1222812000000,53;11005;455
data,1222812000000,53;11535;456
data,1222812000000,53;8524;457
data,1222812000000,53;3874;458
data,1222812000000,53;11546;458
data,1222812000000,53;9397;459
data,1222812000000,53;7133;459
data,1222812000000,53;908;459
data,1222812000000,53;11558;459
data,1222812000000,53;10390;460
data,1222812000000,53;3012;461
data,1222812000000,53;6213;462
data,1222812000000,53;3546;462
data,1222812000000,53;1690;463
data,1222812000000,53;4947;464
data,1222812000000,53;9937;465
data,1222812000000,53;96;465
data,1222812000000,53;348;465
data,1222812000000,53;2150;465
data,1222812000000,53;9683;466
data,1222812000000,53;11580;467
data,1222812000000,53;9558;467
data,1222812000000,53;5839;467
data,1222812000000,53;6396;468
data,1222812000000,53;1870;468
data,1222812000000,53;8191;469
data,1222812000000,53;4455;470
data,1222812000000,53;11593;470
data,1222812000000,53;7264;470
data,1222812000000,53;12;471
data,1222812000000,53;5005;471
data,1222812000000,53;3872;472
data,1222812000000,53;2805;472
data,1222812000000,53;5341;472
data,1225494000000,53;10725;473
data,1225494000000,53;3513;473
data,1225494000000,53;5735;474
data,1225494000000,53;11237;474
data,1225494000000,53;8866;475
data,1225494000000,53;11613;475
data,1225494000000,53;11280;476
data,1225494000000,53;11490;477
data,1225494000000,53;5427;478
data,1225494000000,53;5213;478
data,1225494000000,54;3044;478
data,1225494000000,54;10035;479
data,1225494000000,54;10070;480
data,1225494000000,54;2101;480
data,1225494000000,54;6578;480
data,1225494000000,54;11630;480
data,1225494000000,54;11333;481
data,1225494000000,54;608;481
data,1225494000000,54;10993;482
data,1225494000000,54;8954;482
data,1225494000000,54;1928;482
data,1225494000000,54;1550;482
data,1225494000000,54;5897;482
data,1225494000000,54;5470;483
data,1228086000000,54;1821;484
data,1228086000000,54;664;485
data,1228086000000,54;3697;485
data,1228086000000,54;11280;486
data,1228086000000,54;11390;487
data,1228086000000,54;6960;487
data,1228086000000,54;8518;487
data,1228086000000,54;1197;488
data,1228086000000,54;1912;488
data,1228086000000,54;3691;489
data,1228086000000,54;4919;490
data,1228086000000,54;3954;490
data,1228086000000,54;4668;491
data,1228086000000,54;2958;491
data,1228086000000,54;5429;492
data,1228086000000,54;8178;492
data,1228086000000,54;987;493
data,1228086000000,54;10919;494
data,1228086000000,54;8010;494
data,1228086000000,54;8534;494
data,1228086000000,54;9871;495
data,1230764400000,54;1843;495
data,1230764400000,54;11672;495
data,1230764400000,54;8355;495
data,1230764400000,54;7902;496
data,1230764400000,54;5781;496
data,1230764400000,54;94;497
data,1230764400000,54;9944;497
data,1230764400000,54;245;498
data,1230764400000,54;3756;499
data,1230764400000,54;4258;500
data,1230764400000,54;3902;500
data,1230764400000,54;5192;500
data,1230764400000,54;5770;500
data,1230764400000,54;11295;501
data,1230764400000,55;782;501
data,1230764400000,55;2545;502
data,1230764400000,55;11333;503
data,1230764400000,55;9259;503
data,1230764400000,55;4215;503
data,1230764400000,55;2169;503
data,1230764400000,55;10484;503
data,1230764400000,55;819;503
data,1230764400000,55;151;503
data,1233442800000,56;10273;504
data,1233442800000,56;777;504
data,1233442800000,56;577;504
data,1233442800000,56;7326;504
data,1233442800000,56;11236;504
data,1233442800000,56;6396;505
data,1233442800000,56;8626;506
data,1233442800000,56;9048;506
data,1233442800000,56;10110;507
data,1233442800000,56;4543;507
data,1235862000000,56;1396;507
data,1235862000000,56;1031;507
data,1235862000000,56;9288;507
data,1235862000000,56;1912;507
data,1235862000000,56;1730;507
data,1235862000000,56;6574;507
data,1235862000000,56;11114;507
data,1235862000000,56;8362;508
data,1235862000000,57;11746;508
data,1235862000000,57;7854;509
data,1235862000000,58;4562;509
data,1235862000000,59;5427;510
data,1235862000000,59;16;510
data,1235862000000,59;8530;510
data,1235862000000,59;5047;510
data,1235862000000,59;2378;510
data,1235862000000,59;11390;511
data,1235862000000,59;11758;511
data,1235862000000,59;3566;511
data,1235862000000,59;6907;511
data,1235862000000,59;11597;511
data,1235862000000,60;7043;511
data,1238536800000,60;6213;512
data,1238536800000,60;4004;512
data,1238536800000,60;11295;513
data,1238536800000,60;1197;514
data,1238536800000,60;2774;514
data,1238536800000,60;9500;514
data,1238536800000,61;11776;514
data,1238536800000,61;868;514
data,1238536800000,61;10913;515
data,1238536800000,61;9988;515
data,1241128800000,61;6112;516
data,1241128800000,61;2835;516
data,1241128800000,61;11126;517
data,1241128800000,61;3702;517
data,1241128800000,61;6158;518
data,1241128800000,61;11791;518
data,1243807200000,61;239;518
data,1243807200000,61;8978;518
data,1243807200000,61;3675;518
data,1243807200000,61;7239;519
data,1243807200000,61;79;519
data,1243807200000,61;4168;520
data,1243807200000,61;7127;520
data,1243807200000,61;11481;521
data,1243807200000,61;1128;522
data,1243807200000,61;7966;523
data,1243807200000,61;7784;523
data,1243807200000,62;10273;524
data,1243807200000,62;4317;525
data,1246399200000,62;505;525
data,1246399200000,62;6213;526
data,1246399200000,62;4668;527
data,1246399200000,62;5488;528
data,1246399200000,62;10919;529
data,1246399200000,62;4317;530
data,1246399200000,62;6461;530
data,1249077600000,62;7563;530
data,1251756000000,62;7768;531
data,1251756000000,62;7948;532
data,1254348000000,62;4561;532
data,1254348000000,62;1662;532
data,1254348000000,62;5042;533
data,1254348000000,62;1593;534
data,1254348000000,62;6277;535
data,1254348000000,62;1851;535
data,1254348000000,62;11433;536
data,1254348000000,62;11390;537
data,1254348000000,62;7009;537
data,1254348000000,62;788;538
data,1254348000000,62;11746;538
data,1254348000000,62;1197;539
data,1254348000000,62;5404;540
data,1254348000000,62;3049;540
data,1254348000000,62;10770;541
data,1254348000000,62;3276;541
data,1257030000000,63;10799;541
data,1257030000000,63;4098;541
