New Run at  07/14/2017 15:42:10
, Time, RandomReward; Master_ActiveReward; 
data,1304596476316,52;2111;322
data,1304596476408,52;5224;323
data,1304596476460,52;10574;323
data,1304596476392,52;245;324
data,1304596477940,52;9370;324
data,1304596479796,52;7188;324
data,1304596479763,52;3127;325
data,1304596479672,52;3275;326
data,1304596479846,52;7002;326
data,1304596479863,52;7197;327
data,1304596479946,52;10602;327
data,1304596481296,53;9653;328
data,1304596481812,53;3466;328
data,1304596481163,53;2855;329
data,1304596481279,53;7430;330
data,1304596481793,53;2111;331
data,1304596481845,53;7430;332
data,1304596481862,53;2731;332
data,1304596481096,53;5192;332
data,1304596481829,53;757;332
data,1304596481881,53;9653;333
data,1304596481196,53;6702;334
data,1304684820052,53;8435;335
data,1304684823336,53;516;336
data,1304684825033,53;516;337
data,1304684832136,53;8435;338
data,1304684832130,53;516;339
data,1304684835572,53;10665;339
data,1304684836426,53;8435;340
data,1304684840730,53;516;341
data,1304684842638,53;8435;342
data,1214863200000,53;10683;342
data,1214863200000,54;2054;342
data,1214863200000,55;10692;342
data,1214863200000,55;5358;342
data,1214863200000,55;1352;342
data,1214863200000,55;10278;342
data,1214863200000,55;1145;342
data,1214863200000,55;5642;342
data,1214863200000,55;7274;342
data,1214863200000,55;323;343
data,1214863200000,55;5792;343
data,1214863200000,55;6369;343
data,1214863200000,55;7302;343
data,1214863200000,55;10737;343
data,1214863200000,55;989;343
data,1214863200000,55;8687;343
data,1214863200000,55;8900;343
data,1214863200000,55;8281;343
data,1214863200000,55;10077;343
data,1214863200000,55;4615;343
data,1214863200000,55;579;343
data,1214863200000,55;4049;343
data,1214863200000,55;3933;343
data,1214863200000,55;6995;343
data,1214863200000,55;10776;343
data,1214863200000,55;10778;343
data,1214863200000,55;1392;343
data,1214863200000,55;6537;344
data,1214863200000,55;9136;344
data,1214863200000,55;4578;344
data,1214863200000,55;8271;344
data,1214863200000,55;916;344
data,1214863200000,55;6381;344
data,1214863200000,55;5735;344
data,1214863200000,55;2751;344
data,1214863200000,55;10799;344
data,1214863200000,56;10804;344
data,1214863200000,56;5781;344
data,1214863200000,56;10811;344
data,1214863200000,56;5169;344
data,1214863200000,56;7225;344
data,1214863200000,56;2613;344
data,1214863200000,56;10822;344
data,1214863200000,56;7777;344
data,1214863200000,56;10735;344
data,1214863200000,56;6705;344
data,1214863200000,56;2953;344
data,1214863200000,56;2049;344
data,1214863200000,56;10840;344
data,1214863200000,56;5047;345
data,1214863200000,56;8801;345
data,1214863200000,56;8550;345
data,1214863200000,56;3791;345
data,1214863200000,57;7456;345
data,1149112800000,57;495;345
data,1149112800000,57;6808;345
data,1149112800000,57;10864;345
data,1149112800000,57;7897;345
data,1149112800000,57;766;345
data,1180648800000,57;7498;345
data,1180648800000,57;3311;345
data,1209592800000,57;6854;345
data,1209592800000,57;5352;345
data,1209592800000,57;7666;345
data,1209592800000,57;3919;345
data,1209592800000,57;6383;345
data,1209592800000,57;5662;345
data,1209592800000,57;1015;345
data,1209592800000,57;6168;345
data,1209592800000,57;876;345
data,1209592800000,57;1692;345
data,1209592800000,57;6644;345
data,1209592800000,57;3175;345
data,1209592800000,57;10930;345
data,1209592800000,57;2207;345
data,1209592800000,57;6344;345
data,1209592800000,57;10338;345
data,1209592800000,57;4663;345
data,1209592800000,57;1588;345
data,1209592800000,57;1635;345
data,1209592800000,57;10430;345
data,1209592800000,57;6162;345
data,1209592800000,57;1733;345
data,1209592800000,57;3405;345
data,1209592800000,57;10965;345
data,1209592800000,57;7854;346
data,1209592800000,57;3093;346
data,1209592800000,57;5427;347
data,1209592800000,57;10857;348
data,1209592800000,57;5086;349
data,1209592800000,57;7593;350
data,1209592800000,57;10077;350
data,1209592800000,57;7390;351
data,1209592800000,57;6659;352
data,1209592800000,57;10993;352
data,1209592800000,57;11000;352
data,1209592800000,57;11005;352
data,1209592800000,58;9937;353
data,1209592800000,58;94;354
data,1209592800000,58;11011;354
data,1212271200000,58;3012;354
data,1212271200000,58;7854;355
data,1212271200000,58;10129;355
data,1212271200000,59;10857;356
data,1212271200000,59;7854;357
data,1212271200000,59;9730;358
data,1212271200000,59;10857;359
data,1212271200000,59;1200;359
data,1212271200000,59;3119;359
data,1212271200000,59;7854;360
data,1214863200000,59;10586;361
data,1217541600000,59;517;362
data,1220220000000,59;11038;362
data,1220220000000,59;4947;363
data,1228086000000,59;10857;364
data,1228086000000,59;7854;365
data,1228086000000,59;1051;365
data,1228086000000,59;10857;366
data,1228086000000,59;641;366
data,1228086000000,59;10857;367
data,1228086000000,59;10857;368
data,1251756000000,59;10857;369
data,1251756000000,59;10857;370
data,1251756000000,59;7854;371
data,1251756000000,59;2049;371
data,1251756000000,59;10857;372
data,1259622000000,59;4595;373
data,1259622000000,59;4202;373
data,1259622000000,59;10857;374
data,1259622000000,59;6637;374
data,1259622000000,59;10857;375
data,1259622000000,59;250;375
data,1259622000000,60;7854;376
data,1259622000000,60;4668;376
data,1259622000000,60;12;377
data,1277935200000,60;10857;378
data,1277935200000,60;10857;379
data,1209592800000,60;10448;379
data,1209592800000,60;4723;379
data,1209592800000,61;2529;379
data,1209592800000,61;4072;379
data,1209592800000,61;9266;379
data,1209592800000,61;8704;379
data,1209592800000,61;11131;379
data,1212271200000,61;2087;379
data,1212271200000,61;9129;379
data,1212271200000,61;11139;379
data,1212271200000,61;4637;379
data,1212271200000,61;1895;379
data,1212271200000,61;10856;379
data,1212271200000,61;8431;379
data,1212271200000,61;7410;379
data,1212271200000,62;1733;379
data,1212271200000,62;3078;379
data,1214863200000,62;2147;379
data,1214863200000,62;9483;379
data,1214863200000,62;3869;379
data,1214863200000,62;9410;379
data,1214863200000,62;294;380
data,1214863200000,62;4402;380
data,1214863200000,62;6080;380
data,1214863200000,62;10805;380
data,1214863200000,62;6206;380
data,1214863200000,62;6591;380
data,1214863200000,62;7026;380
data,1214863200000,62;11178;380
data,1214863200000,62;8422;380
data,1214863200000,62;11062;380
data,1214863200000,62;3452;380
data,1214863200000,62;8274;380
data,1214863200000,62;3687;380
data,1214863200000,62;8332;380
data,1214863200000,62;10885;380
data,1214863200000,62;6863;380
data,1214863200000,62;2399;380
data,1214863200000,62;8462;380
data,1214863200000,62;8519;380
data,1214863200000,62;10867;380
data,1214863200000,62;12;381
data,1214863200000,62;10890;381
data,1214863200000,62;6021;382
data,1214863200000,62;10055;383
data,1214863200000,62;4258;384
data,1214863200000,62;1007;385
data,1214863200000,62;3792;385
data,1214863200000,62;2216;385
data,1214863200000,62;9180;385
data,1214863200000,62;4832;386
data,1214863200000,62;4327;386
data,1214863200000,62;2189;386
data,1214863200000,62;4947;387
data,1214863200000,62;3682;387
data,1214863200000,62;4833;387
data,1214863200000,62;8281;387
data,1214863200000,62;7881;387
data,1214863200000,62;4454;388
data,1214863200000,62;10913;389
data,1214863200000,62;323;390
data,1214863200000,62;7684;390
data,1214863200000,62;7666;391
data,1214863200000,62;1559;391
data,1214863200000,62;243;391
data,1214863200000,62;8524;392
data,1214863200000,62;3618;393
data,1214863200000,62;4371;394
data,1214863200000,62;1018;395
data,1214863200000,62;649;396
data,1214863200000,62;11280;397
data,1214863200000,62;6537;398
data,1214863200000,62;5991;399
data,1214863200000,62;8648;399
data,1214863200000,62;10725;400
data,1214863200000,62;11058;400
data,1214863200000,62;3093;400
data,1214863200000,62;11298;400
data,1214863200000,62;10581;401
data,1214863200000,62;10993;402
data,1214863200000,62;6119;403
data,1214863200000,62;10703;404
data,1214863200000,62;3526;405
data,1214863200000,62;1984;405
data,1214863200000,62;516;406
data,1214863200000,62;245;407
data,1214863200000,62;245;408
data,1214863200000,62;641;409
data,1214863200000,62;10709;409
data,1214863200000,62;3440;409
data,1214863200000,62;11333;410
data,1214863200000,62;5042;411
data,1214863200000,62;6790;412
data,1214863200000,62;1465;412
data,1214863200000,62;7593;413
data,1214863200000,62;417;414
data,1214863200000,62;9525;415
data,1214863200000,62;5409;415
data,1214863200000,62;6079;416
data,1214863200000,62;3479;416
data,1214863200000,62;8512;417
data,1214863200000,62;5106;417
data,1214863200000,62;5895;417
data,1214863200000,62;6659;418
data,1214863200000,62;989;418
data,1214863200000,62;773;419
data,1214863200000,62;11124;419
data,1214863200000,62;1477;419
data,1214863200000,62;10703;420
data,1214863200000,62;2669;420
data,1214863200000,62;4919;421
data,1214863200000,62;7197;422
data,1214863200000,62;7260;422
data,1214863200000,62;10862;422
data,1214863200000,62;4461;422
data,1214863200000,62;11390;423
data,1214863200000,62;10602;423
data,1214863200000,62;7390;423
data,1214863200000,62;7014;424
data,1214863200000,62;6790;425
data,1214863200000,62;2056;425
data,1214863200000,62;1381;425
data,1214863200000,62;8838;425
data,1214863200000,62;10890;425
data,1214863200000,62;7539;426
data,1214863200000,62;10035;427
data,1214863200000,62;1898;427
data,1214863200000,62;5101;427
data,1214863200000,62;11425;428
data,1214863200000,62;5404;429
data,1214863200000,62;11430;429
data,1214863200000,62;10983;429
data,1214863200000,62;11433;430
data,1214863200000,62;4176;430
data,1214863200000,62;6340;430
data,1214863200000,63;9030;430
data,1214863200000,63;3533;431
data,1217541600000,63;11444;431
data,1217541600000,63;3477;431
data,1217541600000,63;7074;431
data,1217541600000,63;992;431
data,1217541600000,63;516;432
data,1217541600000,63;6369;433
data,1217541600000,63;5429;434
data,1217541600000,63;1391;434
data,1217541600000,63;3327;435
data,1217541600000,63;1031;435
data,1217541600000,63;8362;436
data,1217541600000,63;5735;437
data,1217541600000,63;10374;437
data,1217541600000,63;5654;438
data,1217541600000,63;272;438
data,1217541600000,63;3691;439
data,1217541600000,63;11478;439
data,1217541600000,63;7491;440
data,1217541600000,63;7987;440
data,1217541600000,63;6462;441
data,1217541600000,63;7371;441
data,1217541600000,63;11071;442
data,1217541600000,64;4497;442
data,1217541600000,64;11490;443
data,1217541600000,64;9443;444
data,1217541600000,64;4069;444
data,1220220000000,64;2216;444
data,1220220000000,64;9842;444
data,1220220000000,64;5213;444
data,1220220000000,65;1595;445
data,1220220000000,65;6412;446
data,1220220000000,65;7397;446
data,1220220000000,65;11510;447
data,1220220000000,65;2318;448
data,1220220000000,65;10225;448
data,1220220000000,65;7200;448
data,1220220000000,65;2238;448
data,1220220000000,65;11518;449
data,1220220000000,65;2359;450
data,1220220000000,65;8350;451
data,1220220000000,65;7328;452
data,1220220000000,65;478;453
data,1220220000000,65;3881;454
data,1222812000000,65;11005;455
data,1222812000000,65;11535;456
data,1222812000000,65;8524;457
data,1222812000000,65;3874;458
data,1222812000000,65;11546;458
data,1222812000000,65;9397;459
data,1222812000000,65;7133;459
data,1222812000000,65;908;459
data,1222812000000,65;11558;459
data,1222812000000,65;10390;460
data,1222812000000,65;3012;461
data,1222812000000,65;6213;462
data,1222812000000,65;3546;462
data,1222812000000,65;1690;463
data,1222812000000,65;4947;464
data,1222812000000,65;9937;465
data,1222812000000,65;96;465
data,1222812000000,66;348;465
data,1222812000000,66;2150;465
data,1222812000000,67;9683;466
data,1222812000000,67;11580;467
data,1222812000000,67;9558;467
data,1222812000000,67;5839;467
data,1222812000000,67;6396;468
data,1222812000000,68;1870;468
data,1222812000000,68;8191;469
data,1222812000000,68;4455;470
data,1222812000000,68;11593;470
data,1222812000000,68;7264;470
data,1222812000000,68;12;471
data,1222812000000,68;5005;471
data,1222812000000,68;3872;472
data,1222812000000,68;2805;472
data,1222812000000,68;5341;472
data,1225494000000,68;10725;473
data,1225494000000,68;3513;473
data,1225494000000,68;5735;474
data,1225494000000,68;11237;474
data,1225494000000,68;8866;475
data,1225494000000,68;11613;475
data,1225494000000,68;11280;476
data,1225494000000,68;11490;477
data,1225494000000,68;5427;478
data,1225494000000,68;5213;478
data,1225494000000,68;3044;478
data,1225494000000,68;10035;479
data,1225494000000,68;10070;480
data,1225494000000,68;2101;480
data,1225494000000,68;6578;480
data,1225494000000,68;11630;480
data,1225494000000,68;11333;481
data,1225494000000,68;608;481
data,1225494000000,68;10993;482
data,1225494000000,68;8954;482
data,1225494000000,68;1928;482
data,1225494000000,68;1550;482
data,1225494000000,68;5897;482
data,1225494000000,68;5470;483
data,1228086000000,68;1821;484
data,1228086000000,68;664;485
data,1228086000000,68;3697;485
data,1228086000000,68;11280;486
data,1228086000000,68;11390;487
data,1228086000000,68;6960;487
data,1228086000000,68;8518;487
data,1228086000000,68;1197;488
data,1228086000000,68;1912;488
data,1228086000000,69;3691;489
data,1228086000000,69;4919;490
data,1228086000000,69;3954;490
data,1228086000000,69;4668;491
data,1228086000000,69;2958;491
data,1228086000000,69;5429;492
data,1228086000000,69;8178;492
data,1228086000000,69;987;493
data,1228086000000,69;10919;494
data,1228086000000,69;8010;494
data,1228086000000,69;8534;494
data,1228086000000,69;9871;495
data,1230764400000,69;1843;495
data,1230764400000,69;11672;495
data,1230764400000,69;8355;495
data,1230764400000,69;7902;496
data,1230764400000,69;5781;496
data,1230764400000,69;94;497
data,1230764400000,69;9944;497
data,1230764400000,69;245;498
data,1230764400000,69;3756;499
data,1230764400000,69;4258;500
data,1230764400000,69;3902;500
data,1230764400000,70;5192;500
data,1230764400000,70;5770;500
data,1230764400000,71;11295;501
data,1230764400000,71;782;501
data,1230764400000,71;2545;502
data,1230764400000,71;11333;503
data,1230764400000,71;9259;503
data,1230764400000,71;4215;503
data,1230764400000,71;2169;503
data,1230764400000,71;10484;503
data,1230764400000,71;819;503
data,1230764400000,71;151;503
data,1233442800000,71;10273;504
data,1233442800000,71;777;504
data,1233442800000,71;577;504
data,1233442800000,71;7326;504
data,1233442800000,71;11236;504
data,1233442800000,71;6396;505
data,1233442800000,71;8626;506
data,1233442800000,71;9048;506
data,1233442800000,71;10110;507
data,1233442800000,71;4543;507
data,1235862000000,71;1396;507
data,1235862000000,71;1031;507
data,1235862000000,71;9288;507
data,1235862000000,71;1912;507
data,1235862000000,71;1730;507
data,1235862000000,72;6574;507
data,1235862000000,72;11114;507
data,1235862000000,72;8362;508
data,1235862000000,72;11746;508
data,1235862000000,72;7854;509
data,1235862000000,72;4562;509
data,1235862000000,72;5427;510
data,1235862000000,72;16;510
data,1235862000000,72;8530;510
data,1235862000000,72;5047;510
data,1235862000000,72;2378;510
data,1235862000000,72;11390;511
data,1235862000000,72;11758;511
data,1235862000000,72;3566;511
data,1235862000000,72;6907;511
data,1235862000000,72;11597;511
data,1235862000000,72;7043;511
data,1238536800000,72;6213;512
data,1238536800000,72;4004;512
data,1238536800000,72;11295;513
data,1238536800000,72;1197;514
data,1238536800000,72;2774;514
data,1238536800000,72;9500;514
data,1238536800000,72;11776;514
data,1238536800000,72;868;514
data,1238536800000,72;10913;515
data,1238536800000,72;9988;515
data,1241128800000,72;6112;516
data,1241128800000,72;2835;516
data,1241128800000,72;11126;517
data,1241128800000,72;3702;517
data,1241128800000,72;6158;518
data,1241128800000,72;11791;518
data,1243807200000,72;239;518
data,1243807200000,72;8978;518
data,1243807200000,72;3675;518
data,1243807200000,72;7239;519
data,1243807200000,72;79;519
data,1243807200000,72;4168;520
data,1243807200000,72;7127;520
data,1243807200000,72;11481;521
data,1243807200000,72;1128;522
data,1243807200000,72;7966;523
data,1243807200000,72;7784;523
data,1243807200000,72;10273;524
data,1243807200000,72;4317;525
data,1246399200000,72;505;525
data,1246399200000,72;6213;526
data,1246399200000,72;4668;527
data,1246399200000,72;5488;528
data,1246399200000,72;10919;529
data,1246399200000,72;4317;530
data,1246399200000,72;6461;530
data,1249077600000,72;7563;530
data,1251756000000,72;7768;531
data,1251756000000,72;7948;532
data,1254348000000,72;4561;532
data,1254348000000,72;1662;532
data,1254348000000,72;5042;533
data,1254348000000,72;1593;534
data,1254348000000,72;6277;535
data,1254348000000,72;1851;535
data,1254348000000,72;11433;536
data,1254348000000,72;311;536
data,1254348000000,72;9371;536
data,1254348000000,72;11838;536
data,1254348000000,72;4682;536
data,1254348000000,72;11376;536
data,1254348000000,73;8857;536
data,1254348000000,73;6973;536
data,1254348000000,73;1020;536
data,1254348000000,73;11847;536
