New Run at  08/03/2017 16:47:53
, Time, RandomReward; M_LinUCBReward; 
data,1262300400000,415;1425;3664
data,1262300400000,415;6652;3664
data,1262300400000,415;10153;3665
data,1262300400000,415;9540;3666
data,1262300400000,415;1909;3666
data,1262300400000,415;11230;3666
data,1262300400000,415;742;3667
data,1262300400000,415;12270;3667
data,1262300400000,415;6638;3668
data,1262300400000,415;4094;3668
data,1262300400000,415;6065;3669
data,1262300400000,415;5928;3669
data,1262300400000,415;1045;3669
data,1262300400000,415;3512;3670
data,1262300400000,415;242;3671
data,1262300400000,415;8971;3671
data,1262300400000,415;10153;3672
data,1262300400000,415;4717;3672
data,1262300400000,415;1866;3672
data,1262300400000,415;1425;3673
data,1262300400000,415;4729;3674
data,1262300400000,415;4729;3675
data,1262300400000,415;3512;3676
data,1262300400000,415;1090;3677
data,1262300400000,415;3138;3678
data,1262300400000,415;6324;3679
data,1262300400000,415;12192;3680
data,1262300400000,415;1090;3681
data,1262300400000,415;9920;3681
data,1262300400000,415;742;3682
data,1262300400000,415;1563;3682
data,1262300400000,415;5595;3682
data,1264978800000,415;12518;3682
data,1264978800000,415;4933;3683
data,1264978800000,415;2052;3684
data,1264978800000,415;637;3685
data,1264978800000,415;4155;3686
data,1264978800000,415;10544;3687
data,1264978800000,415;5279;3688
data,1264978800000,415;11384;3688
data,1264978800000,415;7784;3688
data,1264978800000,415;9553;3688
data,1264978800000,415;4932;3689
data,1264978800000,415;6439;3689
data,1264978800000,415;1203;3690
data,1264978800000,415;4276;3691
data,1264978800000,415;4521;3691
data,1264978800000,415;10062;3692
data,1264978800000,415;9478;3693
data,1264978800000,415;8890;3693
data,1264978800000,415;1203;3694
data,1264978800000,415;9994;3694
data,1264978800000,415;9657;3694
data,1264978800000,415;10700;3695
data,1264978800000,415;9589;3695
data,1264978800000,415;4268;3696
data,1264978800000,415;4841;3696
data,1264978800000,415;4555;3696
data,1264978800000,415;4268;3697
data,1264978800000,415;1943;3698
data,1264978800000,415;9478;3699
data,1264978800000,415;436;3699
data,1264978800000,415;7426;3699
data,1264978800000,416;637;3700
data,1264978800000,416;4155;3701
data,1264978800000,416;11117;3701
data,1264978800000,416;1723;3701
data,1264978800000,416;8206;3701
data,1264978800000,416;9475;3702
data,1264978800000,416;6638;3703
data,1264978800000,416;8693;3704
data,1264978800000,416;1818;3705
data,1264978800000,416;11485;3705
data,1264978800000,416;974;3705
data,1264978800000,416;6638;3706
data,1264978800000,416;8587;3707
data,1264978800000,416;11613;3707
data,1264978800000,416;10714;3707
data,1264978800000,416;438;3707
data,1264978800000,416;7149;3707
data,1264978800000,416;1425;3708
data,1264978800000,416;162;3708
data,1264978800000,416;11940;3708
data,1264978800000,416;6139;3708
data,1264978800000,416;10878;3708
data,1264978800000,416;4109;3708
data,1264978800000,416;5279;3709
data,1264978800000,417;7641;3710
data,1264978800000,417;5464;3710
data,1264978800000,417;1943;3711
data,1264978800000,417;4933;3712
data,1264978800000,417;7367;3713
data,1264978800000,417;8190;3713
data,1264978800000,417;4729;3714
data,1264978800000,417;8107;3714
data,1264978800000,417;4094;3714
data,1264978800000,417;9540;3715
data,1264978800000,417;10814;3715
data,1264978800000,417;4274;3715
data,1264978800000,417;7155;3716
data,1264978800000,417;1327;3716
data,1264978800000,417;1203;3717
data,1264978800000,417;8587;3718
data,1264978800000,417;10705;3718
data,1264978800000,417;7641;3719
data,1264978800000,417;6831;3719
data,1264978800000,417;10700;3720
data,1264978800000,417;1818;3721
data,1264978800000,417;5413;3722
data,1264978800000,417;10062;3723
data,1264978800000,417;8363;3723
data,1264978800000,417;4687;3723
data,1264978800000,417;1090;3724
data,1264978800000,417;6790;3724
data,1264978800000,417;2300;3725
data,1264978800000,417;10705;3725
data,1264978800000,417;1203;3726
data,1264978800000,417;4729;3727
data,1264978800000,417;1829;3727
data,1264978800000,417;3512;3728
data,1264978800000,417;1203;3729
data,1264978800000,417;4276;3730
data,1264978800000,417;7367;3731
data,1264978800000,417;11679;3731
data,1264978800000,417;9152;3731
data,1264978800000,417;6638;3732
data,1264978800000,417;8587;3733
data,1264978800000,417;4276;3734
data,1264978800000,417;3541;3734
data,1264978800000,417;5480;3734
data,1264978800000,417;7553;3735
data,1264978800000,417;2052;3736
data,1264978800000,417;7343;3736
data,1264978800000,417;5279;3737
data,1264978800000,417;795;3737
data,1264978800000,417;2052;3738
data,1264978800000,417;4901;3739
data,1267398000000,417;9478;3740
data,1267398000000,417;1681;3740
data,1267398000000,417;3634;3741
data,1267398000000,417;4902;3741
data,1267398000000,417;2052;3742
data,1267398000000,417;8199;3742
data,1267398000000,417;981;3742
data,1267398000000,417;10668;3742
data,1267398000000,417;7553;3743
data,1267398000000,417;4455;3743
data,1267398000000,417;10706;3744
data,1267398000000,417;3287;3744
data,1267398000000,418;12438;3744
data,1267398000000,418;3541;3744
data,1267398000000,418;7145;3745
data,1267398000000,418;5529;3745
data,1267398000000,418;4685;3745
data,1267398000000,418;6454;3745
data,1267398000000,418;8587;3746
data,1267398000000,418;2249;3747
data,1267398000000,418;2;3748
data,1267398000000,418;5146;3749
data,1267398000000,418;12401;3749
data,1267398000000,418;9698;3750
data,1267398000000,418;4901;3751
data,1267398000000,418;8304;3751
data,1267398000000,418;5182;3751
data,1267398000000,419;273;3752
data,1267398000000,419;4521;3752
data,1267398000000,419;5742;3753
data,1267398000000,419;3633;3754
data,1267398000000,419;10420;3754
data,1267398000000,419;4933;3755
data,1267398000000,419;2782;3755
data,1267398000000,419;3183;3755
data,1267398000000,420;2898;3755
data,1267398000000,420;321;3756
data,1267398000000,420;4276;3757
data,1267398000000,420;6556;3758
data,1267398000000,420;9478;3759
data,1267398000000,420;12370;3759
data,1267398000000,420;8587;3760
data,1267398000000,420;9478;3761
data,1267398000000,420;1203;3762
data,1267398000000,420;32;3763
data,1267398000000,420;1943;3764
data,1267398000000,420;4729;3765
data,1267398000000,420;9164;3766
data,1267398000000,420;3106;3766
data,1267398000000,420;8825;3767
data,1267398000000,420;8587;3768
data,1267398000000,420;5107;3768
data,1267398000000,420;242;3769
data,1267398000000,420;9478;3770
